OBJECTID,BUSINESSNAME,PRINCIPALOWNER,EXPIRATIONDATE,GIS_LAST_MOD_DTTM,WEBSITE,WARD,STARTDATE,PROPOSALPOINTS,PHONE,OTHERCERTIFICATIONS,ORGANIZATIONTYPE,FAX,EMAIL,DATEESTABLISHED,CONTACTNAME,CERTIFICATIONNUMBER,BUSINESSDESC,BIDPRICEREDUCTION,ADDRESS,SBE,CATEGORIES,MAR_ID,XCOORD,YCOORD,LATITUDE,LONGITUDE
938,"Johnny Dollar, Inc DBA Rhodes Constructions",Johnny Rhodes,2019-07-05T00:00:00.000Z,2019-02-08T05:02:22.000Z,,7,2018-01-29T00:00:00.000Z,12,2026075242,,Corporation,2025822700,johnnyrhodes22@hotmail.com,2003-05-21T00:00:00.000Z,Johnny Rhodes,LSDZR21481072019,"Construction & Landscaping Consulting, Construction & Project Management, Maintenance and Repair, Cost Estimating, Installation and Removal Services, Carpentry, Carpet Installation, Grounds Maintenance & Landscaping and Hauling Services.",,3230 PENNSYLVANIA AVENUE SE WASHINGTON DC 20020 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",278359,403509.81,133533.18,38.8696156357289,-76.9595554591225
939,Jonathan Kuhn Architect LLC,Jonathan Kuhn,2019-08-15T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.kuhnarchitect.com,5,2016-08-15T00:00:00.000Z,12,2024945061,,LLC,,jonathan@kuhnarchitect.com,2012-05-17T00:00:00.000Z,Jonathan Kuhn,LSZR11793082019,"Jonathan Kuhn, an architectural practitioner with almost 20 years of experience, holds dual Masters degrees in Architecture and Construction Management from Washington University in St. Louis. He established his own practice in May of 2012 providing a collaborative approach to his designs recognizing that every project is unique and every client has specific needs. Projects have included residential, commercial, multi-family, and institution buildings ranging in size, style, and scope. Services include: pre-design (feasibility studies and code research), schematic design (exploration of concepts and options, establishing budgets), design and construction documents (detailed drawings providing information for presentations, permitting, pricing, and construction), construction administration (acting as Clients agent for project quality review and progress, payment request review, submittal & shop drawing review), and bidding & pricing negotiations (pricing review, Q&A with contractors). Branding, marketing, and business development are other facets of Jonathan running a successful firm.",,1 P STREET NW Washington DC 20001 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",303752,399180.82,137992.04,38.9097893397678,-77.0094449611703
940,GUILDUP INC.,Darian Kolev,2019-06-22T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.guildup.org,2,2016-10-28T00:00:00.000Z,7,8889033725,,LLC,2028496869,corporate@guildup.org,2015-10-14T00:00:00.000Z,Darian Kolev,LSZ74275062019,"GuildUp is a cloud development and management enterprise that serves local & federal government agencies in the greater Washington, D.C. region. Our goal is to help your government agency tap the power of cloud computing without the complexity and extra costs of management. We are privileged to be Microsofts partner. All of our services are Microsoft Cloud/Azure-based specifically for U.S. government customers. We are CJIS, IaaS, PaaS, and SaaS compliant. All of our data, applications, and hardware reside in the continental United States. Your mission-critical workloads reside in a trusted, secure government cloud backed by Microsofts promise. Our exclusive network with other small and local businesses provides us with the opportunity to work with the top 3 % of freelance developers and designers hired specially to solve your most critical government projects. We at GuildUp, Protect, Detect, and Fight Cybercrime. Our competitive advantage comes with our 24x7x365 Cyber Monitoring Protection service, which is included in all of our products, free of charge. That results in you being more possible to control damages and recover from cyber breach and its consequences.",,1133 15TH STREET NW Washington DC 20005 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",240246,397049.04,137444.64,38.9048535990535,-77.0340215515466
941,GUV Commercial Real Estate LLC,Joseph Callahan,2020-02-15T00:00:00.000Z,2019-02-08T05:02:22.000Z,,3,2017-01-25T00:00:00.000Z,10,2022558832,,LLC,,jcallahan@guvcre.com,2016-05-19T00:00:00.000Z,Joseph Callahan,LSR68954022020,"GUV provides commercial real estate services locally, regionally and nationally. GUV specializes in government lease transactions and advisory services to government agencies and building owners with government tenants. The expertise is in real estate procurements for existing buildings or build to suits for office, medical, warehouse, land and parking requirements. Although there are many commercial real estate companies, there are very few with a specialized niche focused on the way the government transacts real estate procurements. Our goal is to provide specialized focus that benefits developers and agencies through knowledge of the latest trends in government real estate transactions and procurement methods. Procuring local, state and federal government leases through strategic marketing and negotiation efforts is the core focus.",,5208 UPTON TERRACE NW Washington DC 20016 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",269708,391078.65,141616.23,38.9423922698744,-77.1029082207942
942,H L Yoon,Jason Yoon,2021-09-21T00:00:00.000Z,2019-02-08T05:02:22.000Z,,8,2018-09-21T00:00:00.000Z,7,2026784940,,Corporation,,hannah1104@gmail.com,1979-10-15T00:00:00.000Z,Jason Yoon,LSZ35034092021,"Physician Jason H. Yoon, M.D. has served South East Washington DC for over 30 years. A testament to his passion for medicine and the care of his patients.",.07,2345 MARTIN LUTHER KING JR AVENUE SE Washington DC 20020 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",48186,400671.9,132797.75,38.8629973271734,-76.9922582230208
943,H.E. Freeman Enterprises,Harrine Freeman,2019-12-21T00:00:00.000Z,2019-02-08T05:02:22.000Z,http://www.hefreemanenterprises.com,4,2016-11-26T00:00:00.000Z,12,2022512503,,LLC,,hfreeman@hefreemanenterprises.com,2005-10-20T00:00:00.000Z,Harrine Freeman,LSDZR13492122019,"H.E. Freeman Enterprises has extensive resources in analytics, software and database development. H.E. Freeman Enterprises continues to develop unique, customized solutions for our growing clientele. Our focus remains the same - deliver outstanding results to our clients using effective strategies, technology and a wealth of experience. We offer a wide range of services such as financial literacy seminars and workshops, and counseling.",,606 NICHOLSON STREET NW WASHINGTON DC 20011 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",246571,398130.35,143562.57,38.959968738244,-77.0215718207753
944,H2O Strategies LLC,Monique Waters,2021-10-17T00:00:00.000Z,2019-02-08T05:02:22.000Z,,4,2018-10-17T00:00:00.000Z,12,3012334241,,LLC,,h2ostrategiesllc@gmail.com,2018-02-13T00:00:00.000Z,Monique Waters,LSZR73838102021,H2O Strategies aims to support organizations and individuals in highlighting their impact and elevating their cause through effective communication strategies.,.12,1320 MISSOURI AVENUE NW Washington DC 20011 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",257769,397319.61,143720.81,38.9613921045201,-77.0309266696891
945,Hales Government Solutions,Anthony Hales,2019-07-29T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.halesgovernment.com,5,2016-07-29T00:00:00.000Z,12,2026564852,,LLC,,info@halesgovernment.com,2014-04-24T00:00:00.000Z,Anthony Hales,LSDR97084072019,"Hales Creative Services provides creative and business support services to small and mid-size organizations such as graphic design, web design, data management and outreach support.",.12,4909 SOUTH DAKOTA AVENUE NE Washington DC 20017 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",16451,400768.13,142300.31,38.948599617486,-76.9911388121513
946,Hamel Builders of Washington LLC,"Philip Gibbs;John Edward Hamel",2021-09-08T00:00:00.000Z,2019-02-08T05:02:22.000Z,,7,2018-09-08T00:00:00.000Z,4,2025842100,,LLC,2025844039,info@hameldc.com,2007-07-17T00:00:00.000Z,Oscar Maccio,LZ25776092021,"General Contracting, Construction Management, Construction Consulting, Real Estate Development",.04,2520 PENNSYLVANIA AVENUE SE WASHINGTON DC 20020 ,false,"Local Business Enterprise (LBE);Development Enterprise Zone (DZE);",46314,402649.46,133945.43,38.8733323626943,-76.9694679276721
947,"Harrington, Inc",Earl Harrington,2019-02-22T00:00:00.000Z,2019-02-08T05:02:22.000Z,,5,2016-01-20T00:00:00.000Z,12,2022906068,,Corporation,,harringtoncon@aol.com,2013-04-15T00:00:00.000Z,Earl Harrington,LSDZR77071022019,"Harrington, Inc. was established in 2013 as a contracting/construction consulting company that specializes in owner representation and professional management services for complex public projects. The professional services provided by the firm are comprehensive, and include prospectus design management, estimating, value engineering, constructability reviews, scheduling, cost management services, quality control, constructing, construction monitoring, contract administration and commissioning services. Our response demonstrates our 20 years of experience in the industry and working with the District of Columbia and Federal codes, permitting, and procurement practices, as well as our successful long-standing relationship with the District of Columbia.",,1417 MONTELLO AVENUE NE WASHINGTON DC 20002 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",64468,401062.95,137553.72,38.9058405406803,-76.9877451040133
948,MAKKFX TECHNOLOGIES LLC.,Makkah Muhammad,2022-01-28T00:00:00.000Z,2019-02-08T05:02:22.000Z,,3,2019-01-28T00:00:00.000Z,7,202-880-2213,,LLC,,makk.fx@gmail.com,2014-02-13T00:00:00.000Z,Makkah Muhammad,LSD53381012022,"MAKKFX Technologies, LLC is a woman owned local IT consulting firm based out of Washington, DC which was founded in 2014. We offer a broad range of IT consulting services in the areas of content management, migration, enterprise architecture, administration, UX design, training, video tutorial development, IT development, quality assurance and testing.\r\n\r\nRecognized for conceptualizing and executing visually fluid, cohesive and intuitive website designs. MAKKFX Technologies, LLC. never comprimises on the level of integrity and quality required in delivering excellent results.",.07,5130 CONNECTICUT AVENUE NW Washington DC 20008 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);",264373,393829.22,143192.3,38.9566135637598,-77.0711944516078
949,Management Solutions Associates,"Melvin Paret;Edouardo Etienne",2019-10-18T00:00:00.000Z,2019-02-08T05:02:22.000Z,,8,2016-10-05T00:00:00.000Z,12,2022712884,,LLC,,eetienne@dpwsolutions.com,2010-09-15T00:00:00.000Z,Edouardo Etienne,LSDZR30009102019,"Management Solutions Associates (MSA) is a management consulting firm specializing in information technology, financial analysis and business strategy assessment. MSA specializes in advising local and municipal government agencies. Employees working for Management Solutions Associates (MSA) collectively have more than 40 years of management consulting experience for local and municipal government agencies.",,4021 MARTIN LUTHER KING JR AVENUE SW WASHINGTON DC 20032 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",27823,399059.09,129262.83,38.8311529663977,-77.0108365333732
950,"Mance & Associates, LLC",Safisha Mance,2019-07-09T00:00:00.000Z,2019-02-08T05:02:22.000Z,manceandassociates.com,4,2016-07-09T00:00:00.000Z,12,2024928278,,LLC,2024928278,smance@manceandassociates.com,2004-04-09T00:00:00.000Z,Safisha Mance Thomas,LSDR60689072019,"Mance & Associates located in Washington, D.C. has successfully managed and produced over 1,300 meetings, conferences and special events for corporations, non-profits, associations and government agencies for 10 to 35,000 attendees. We specialize in providing superior customer service through an understanding of the goals and objectives of an organizations event. Site selection, venue contract negation, complete registration management, sponsor management, food & beverage management, promotions and audio/visual logistics are just a few of many services Mance & Associates provide.",,4108 NEW HAMPSHIRE AVENUE NW WASHINGTON DC 20011 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",247612,398183.93,141487.71,38.9412779453652,-77.0209481270751
951,"MANSTAL SERVICES, INC",Stella Ogun,2021-03-30T00:00:00.000Z,2019-02-08T05:02:22.000Z,manstalservices.com,8,2018-03-30T00:00:00.000Z,9,2023866213,,Corporation,2023866276,ihuomaogun@gmail.com,2009-02-13T00:00:00.000Z,Stella Ogun,LSDZ77150032021,"Custodial, Housekeeping services and Grounds Maintenance Services",,3715 MARTIN LUTHER KING JR AVENUE SE WASHINGTON DC 20032 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",31436,399417.4,129980.44,38.8376178364286,-77.0067104568889
952,MAP LLC,Kiran Mathema,2021-05-25T00:00:00.000Z,2019-02-08T05:02:22.000Z,mapdesign.co,1,2018-05-25T00:00:00.000Z,12,2024594549,,LLC,,kiran.mathema@mapdesign.co,2011-10-06T00:00:00.000Z,Kiran Mathema,LSZR84175052021,"Urban planning and design consultancy services for mixed-use, transit-oriented development encompassing range of buildings, interior and landscape design types from retail, offices, residential, hotel and resort, schools to transit facilities.",,2902 18TH STREET NW Washington DC 20009 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",236106,396382.6,139828.12,38.9263222881338,-77.0417174798952
953,"Franck & Lohsen, Architects, Inc.","Arthur Lohsen;Michael Franck;Susan Lohsen",2021-04-23T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.francklohsen.com,3,2018-04-05T00:00:00.000Z,10,2022239449,,Corporation,2022239484,art@francklohsen.com,2000-12-19T00:00:00.000Z,"Arthur C Lohsen, AIA",LSR93379042021,Architectual Services,,2233 WISCONSIN AVENUE NW WASHINGTON DC 20007 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",284312,393862.34,139121.26,38.9199406794343,-77.0707759196718
954,"Franklin Parking, LLC","Abdulkarim O Ahmed;Tsegaye Tadesse",2021-04-19T00:00:00.000Z,2019-02-08T05:02:22.000Z,http://franklinparking.com,5,2018-04-19T00:00:00.000Z,7,5716419382,,LLC,,mazeia@hotmail.com,2008-01-07T00:00:00.000Z,Tsagaye Tadessa,LSZ17230042021,Parking facilities Management,,2104 RHODE ISLAND AVENUE NE WASHINGTON DC 20018 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",155930,402181.02,140232.56,38.9299703488079,-76.9748462124643
955,Freedom II Limousine Services LLC828,Ronald Payton,2021-05-10T00:00:00.000Z,2019-02-08T05:02:22.000Z,,8,2018-05-10T00:00:00.000Z,12,2024137345,,LLC,2025750063,freedom2limos@gmail.com,2016-09-30T00:00:00.000Z,Ronald Payton,LSDZR63917052021,"Freedom II Limousine Services, LLC provides non-emergency and wheelchair vans and shuttle buses to carry passengers that need a ride to an appointment in which a non-emergency medical procedure will be performed.",,2409 NAYLOR ROAD SE Washington DC 20020 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",47579,402432.88,133475.26,38.8690975075634,-76.9719654344361
956,Freelance Camera Ops,"Briana Johnson;Frank Jackson",2019-05-20T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.freelancecameraops.com,5,2016-05-20T00:00:00.000Z,12,2027298157,,LLC,,briana@freelancecameraops.com,2015-08-11T00:00:00.000Z,Frank Jackson,LSZR73545052019,Our primary purpose is to provide camera operators for events such as corporate meeting and conferences.,,3305 8TH STREET NE Washington DC 20017 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",309078,400455.43,140314.27,38.9307090064711,-76.9947474539467
957,majidy-ITConsulting,Gholam Majidy,2020-02-17T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.m-itconsulting.com,6,2017-01-23T00:00:00.000Z,10,2024225661,,LLC,,,2016-06-01T00:00:00.000Z,Gholam Majidy,LSR40921022020,"Provide IT infrastructure, IT Architect, Capacity Planning and IT Disaster Recovery Services, Data Center Improvement",,1001 CONSTITUTION AVENUE NE Washington DC 20002 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",76178,400658.47,136002.79,38.891869600587,-76.9924098959384
958,Freeway Construction,James Tillman,2021-09-06T00:00:00.000Z,2019-02-08T05:02:22.000Z,freeway@freeway-construction.com,5,2018-09-06T00:00:00.000Z,12,2026584851,,LLC,2028533710,freeway@freeway-construction.com,2008-12-05T00:00:00.000Z,James Tillman,LSZR19899092021,"Demolition, Excavation, Renovation, Concrete, Painting, General Construction and Installation, Roofing, Consulting and Building Service.",.12,1818 NEW YORK AVENUE NE WASHINGTON DC 20002 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",55416,402020.97,138872.09,38.9177151838825,-76.9766960805832
959,"Jones & Wood, Inc.","Joseph Wood;Lambertine Jones",2020-01-09T00:00:00.000Z,2019-02-08T05:02:22.000Z,,8,2016-12-22T00:00:00.000Z,9,2026784035,,Corporation,2026784038,jones_wood_inc@yahoo.com,1978-10-01T00:00:00.000Z,Lambertine Jones,LSDZ89752012020,"General Contractor- Plumbing, HVAC, Electrical, Brick, Block, Concrete",,1702 MINNESOTA AVENUE SE WASHINGTON DC 20020 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",286398,401695.8,133445.1,38.8688275442263,-76.9804590296022
960,Jordan Honeyman Landscape Architecture LLC,"Paxton Jordan;Joan Honeyman",2019-09-15T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.jordanhoneyman.com,1,2016-08-17T00:00:00.000Z,7,2029860711,,LLC,2029860712,keeta@jordanhoneyman.com,1990-01-01T00:00:00.000Z,Joan Honeyman,LSZ89739092019,Landscape Architecture Design Services,,711 FLORIDA AVENUE NW WASHINGTON DC 20001 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",218722,398050.01,138759.07,38.9166972227843,-77.0224851240555
961,Joseph Development Inc.,"Gerald Joseph;Maureen Romano",2020-06-21T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.josephdev.com,4,2017-06-21T00:00:00.000Z,10,2028291251,,Corporation,,gjoseph@josephdev.com,2012-06-08T00:00:00.000Z,Gerald Joseph,LSR6220062020,Real estate development and consulting company,,1410 INGRAHAM STREET NW Washington DC 20011 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",255828,397035.34,142878.12,38.953800020068,-77.0342029687122
962,"Joseph J. Magnolia, Inc.","Anthony Magnolia;John D Magnolia;Dominic D Magnolia;Christian D Magnolia",2022-01-28T00:00:00.000Z,2019-02-08T05:02:22.000Z,,5,2019-01-28T00:00:00.000Z,7,2028298510,,Corporation,2025262930,ddisque@magnolia-companies.com,1954-06-01T00:00:00.000Z,John D Magnolia,LX20606012022,"Commercial, new construction plumbing, mechanical, and site utilities.",.12,600 GALLATIN STREET NE WASHINGTON DC 20017 ,false,"Local Business Enterprise (LBE);Longtime Resident Business (LRB);",288751,400080.52,142626.91,38.9515420519931,-76.9990710787278
963,JPN Masonry LLC,"Jose Lara;Rovin lara;otto madrid",2019-03-18T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.jpnmasonry.com,3,2016-03-02T00:00:00.000Z,5,2026402650,,LLC,2025586471,info@jpnmasonry.com,2005-05-10T00:00:00.000Z,Otto Madrid,LS11163032019,"Planning and installation of brick accents, brick toothing, new foundation walls, block toothing, block architectual features, columns, facade, stone, concrete, panging, repair and build new CMU walls and point-up.",,2607 24TH STREET NW WASHINGTON DC 20008 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);",284431,395460.4,139553.26,38.9238419821896,-77.0523508842047
964,Juris Prudence LLC,Jessica Childress,2021-11-30T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.jurispprudence.com,4,2018-11-30T00:00:00.000Z,12,8049374598,,LLC,,jchildress@jurispprudence.com,2016-07-11T00:00:00.000Z,Jessica Childress,LSDZR73683112021,Juris Prudence LLC is a childrens education content company that produces educational products and delivers educational services teaching children about the law and the legal profession.,.12,5115 8TH STREET NW Washington DC 20011 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",250096,397953.17,142725.81,38.9524305889419,-77.0236136071702
965,MDM Enterprises LLC /DBA Equus Striping,"Megan Bailiff;Dan Bailiff;Marcellus Shelton",2021-10-17T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.equusstriping.com,5,2018-10-17T00:00:00.000Z,12,888-692-1999,,LLC,888-692-1999,admin@equusstriping.com,2017-05-31T00:00:00.000Z,Megan Bailiff,LSDZR75436102021,"MDM Enterprises LLC/DBA Equus Striping is a full-service pavement marking company that excels in the pavement marking business. With our state-of-the-art line-striping machines using the best quality paints and products available, we guarantee consistent, high quality, error-free lines. Our employees receive the highest quality professional training in customer service, design, layout and pavement marking. With lines by Equus Striping your business will benefit from optimized traffic flow, increased safety and full ADA compliance. Equus Striping guarantees exceptional customer service and superior striping expertise.",.12,4410 13TH PLACE NE Washington DC 20017 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",22169,401084.01,141718.35,38.9433568251016,-76.9874957235786
966,"MDM Office Systems, Inc. dba Standard Office Supply","MERRILLIE MORRIS;Milton Morris",2019-08-11T00:00:00.000Z,2019-02-08T05:02:22.000Z,,4,2016-07-29T00:00:00.000Z,10,2028294820,,Corporation,2027225967,mmorris@mdmstandard.com,1984-05-18T00:00:00.000Z,Merrillie D Morris,LSX47064082019,"Retail sale of office products & equipment; office furniture; and IT products",,35 SHERIDAN STREET NW WASHINGTON DC 20011 ,true,"Local Business Enterprise (LBE);Longtime Resident Business (LRB);Small Business Enterprise (SBE);",245564,399066.93,144307.87,38.9666840818308,-77.0107666757357
967,"MDT Rush Delivery, LLC",Miguel D Tarver,2021-05-10T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.mdtrushdelivery.com,5,2018-05-10T00:00:00.000Z,9,2023307182,,LLC,2028321421,info@mdtrushdelivery.com,2004-06-21T00:00:00.000Z,Miguel D Tarver,LSDZ66801052021,Office Moving Logistics & Messenger Courier Services,,3157 APPLE ROAD NE WASHINGTON DC 20018 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",287675,403222.16,139608.14,38.9243421769714,-76.9628416372222
968,Measured Performance,Angel Johnson,2021-03-30T00:00:00.000Z,2019-02-08T05:02:22.000Z,,5,2018-03-30T00:00:00.000Z,12,2025062751,,LLC,,admin@measured-performance.com,2017-08-02T00:00:00.000Z,Angel Johnson,LSDR35669032021,"Measured Performance provides management and consulting services to corporations, school districts and businesses in need of expert knowledge and assistance with strategic planning, business development, system configuration, facilitation and training and change management.",,3604 24TH STREET NE Washington DC 20018 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Resident Owned Business (ROB);",32938,402391.46,140720.34,38.9343638721433,-76.9724175002418
969,MED Developers,Bruce Finland,2021-11-07T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.meddevelopers.com,6,2018-11-07T00:00:00.000Z,7,5712160330,,LLC,2023799784,bruce@meddevelopers.com,2006-07-13T00:00:00.000Z,Bruce Finland,LSZ38972112021,Conversion and rehabilitation of existing residential and multi-family dwellings in the District of Columbia,.07,1443 PENNSYLVANIA AVENUE SE WASHINGTON DC 20003 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",63159,401373.33,134623.93,38.8794474780663,-76.9841725469559
970,Med-Trans Inc,Lema Atakelete,2021-03-01T00:00:00.000Z,2019-02-08T05:02:22.000Z,,2,2018-03-01T00:00:00.000Z,12,2027140080,,Corporation,,medtran2964@gmail.com,2003-11-21T00:00:00.000Z,Lema Atakelete,LSZR90043032021,All non emergency Medical transport service.with in the Washington DC metropolitian area,,1334 9TH STREET NW Washington DC 20001 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",239722,397904.07,137834.17,38.9083650753062,-77.0241651192277
971,"Medical Supply Systems, Inc.",Janice Littlejohn,2021-05-08T00:00:00.000Z,2019-02-08T05:02:22.000Z,,5,2018-05-08T00:00:00.000Z,12,2028325000,,Corporation,2028325565,medsupsys2@aol.com,1985-05-01T00:00:00.000Z,Janice Littlejohn,LSDZX40911052021,wholesale distribution of medical and surgical supplies and equipment,.12,3182 BLADENSBURG ROAD NE WASHINGTON DC 20018 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Longtime Resident Business (LRB);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",287723,403475.8,140216.07,38.9298176339837,-76.9599135500043
972,Reed Reed Reed and Associates LLC,"Dwayne Reed;Vincent Reed",2020-03-22T00:00:00.000Z,2019-02-08T05:02:22.000Z,,8,2017-02-22T00:00:00.000Z,12,2029101412,,LLC,,,2016-04-06T00:00:00.000Z,Dwayne Reed,LSDZR94607032020,Full service general contracting firm,,2326 HIGH STREET SE Washington DC 20020 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);Resident Owned Business (ROB);",48361,401116.64,132655,38.8617109234096,-76.9871340645118
973,"Reflections Cleaning Service, LLC",Beverley Brathwaite,2019-05-12T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.cleaningreflections.com,4,2016-04-28T00:00:00.000Z,5,2027220005,,LLC,2027220005,info@cleaningreflections.com,2011-06-07T00:00:00.000Z,Beverley Brathwaite,LS14704052019,"Commercial janitorial services including trash removal, dusting and cleaning all surfaces, sweeping and mopping floors, cleaning doors and walls, bathroom and breakroom cleaning",,812 CRITTENDEN STREET NW WASHINGTON DC 20011 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);",252260,397901.96,142131.92,38.9470805439968,-77.0242025836499
974,"Regan Zambri Long, P.L.L.C.","Catherine Bertram;Salvatore Zambri;Jacqueline Colclough;Jonathan Halperin;Paul Cornoni;Patrick Regan;Victor Long",2020-08-11T00:00:00.000Z,2019-02-08T05:02:22.000Z,reganfirm.com,2,2017-08-03T00:00:00.000Z,12,2024633030,,Partnership,2024630667,szambri@reganfirm.com,1997-01-24T00:00:00.000Z,Salvatore Zambri,LSZX23073082020,"Legal service--personal injury and business litigation claims, including, claims against pharmaceutical companies, medical malpractice actions, product liability claims, corporate wrongdoing actions, and other such claims.",,1919 M STREET NW Washington DC 20036 ,true,"Local Business Enterprise (LBE);Longtime Resident Business (LRB);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",279481,396134.28,137573.55,38.9060113181975,-77.044568523146
975,"Regional Contracting Services, LLC",Beverly L Thomas,2019-08-15T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.regionalcontractingsvcs.com,4,2016-07-18T00:00:00.000Z,9,2022348981,,LLC,2022341326,info@regionalcontractingsvcs.com,2001-07-12T00:00:00.000Z,Beverly Thomas,LSDZ9200082019,"Building Construction Services, New",,719 KENNEDY STREET NW WASHINGTON DC 20011 ,true,"Local Business Enterprise (LBE);Disadvantaged Business Enterprise (DBE);Small Business Enterprise (SBE);Development Enterprise Zone (DZE);",250279,397995.87,143182.99,38.9565490865353,-77.0231223272086
976,"Regis & Associates, PC","Peter Regis;Gwendolyn Regis",2021-07-20T00:00:00.000Z,2019-02-08T05:02:22.000Z,www.regiscpa.com,2,2018-07-20T00:00:00.000Z,5,2022967101,,Corporation,2022967284,peter.regis@regiscpa.com,1991-01-01T00:00:00.000Z,Peter R Regis,LS49124072021,"Consulting services, including pre-award surveys, indirect cost studies, internal control reviews, privatization studies, govt contractors assistance, loan portfolio mgt., cost accounting standars compliance rviews, contract close-outs, database develoment & management.",.05,1420 K STREET NW WASHINGTON DC 20005 ,true,"Local Business Enterprise (LBE);Small Business Enterprise (SBE);",240271,397153.92,137143.57,38.9021418003014,-77.0328111449227
